epoch	time used	train_loss	valid rse	valid rae	valid corr
110	 5.46s	193.5524	0.0696	0.0495	0.8608
111	 5.44s	193.8865	0.0694	0.0488	0.8610
112	 5.45s	193.4234	0.0696	0.0489	0.8608
113	 5.46s	193.8184	0.0695	0.0491	0.8609
114	 5.47s	193.7252	0.0696	0.0491	0.8607
115	 5.46s	193.7505	0.0698	0.0495	0.8609
116	 5.46s	193.8525	0.0700	0.0491	0.8608
117	 5.44s	193.4986	0.0696	0.0489	0.8607
118	 5.47s	193.4956	0.0696	0.0488	0.8609
119	 5.44s	193.4061	0.0695	0.0487	0.8610
120	 5.48s	193.6313	0.0697	0.0490	0.8608
121	 5.43s	193.4603	0.0696	0.0489	0.8609
122	 5.47s	193.6702	0.0702	0.0499	0.8607
123	 5.44s	193.4245	0.0698	0.0491	0.8607
124	 5.46s	193.8332	0.0695	0.0487	0.8610
125	 5.45s	193.6869	0.0701	0.0493	0.8610
126	 5.45s	193.4907	0.0696	0.0490	0.8606
127	 5.44s	193.8425	0.0695	0.0489	0.8608
128	 5.48s	193.9849	0.0695	0.0488	0.8609
129	 5.45s	193.4283	0.0695	0.0490	0.8609
130	 5.43s	193.8654	0.0695	0.0488	0.8610
131	 5.44s	193.7626	0.0696	0.0488	0.8609
132	 5.48s	193.8275	0.0695	0.0487	0.8611
133	 5.44s	193.9555	0.0701	0.0500	0.8610
134	 5.44s	193.8459	0.0695	0.0490	0.8608
135	 5.43s	194.0355	0.0694	0.0488	0.8608
136	 5.46s	193.9433	0.0704	0.0503	0.8608
137	 5.45s	193.9177	0.0695	0.0488	0.8607
138	 5.45s	193.5346	0.0696	0.0488	0.8609
139	 5.47s	193.6058	0.0699	0.0492	0.8607
140	 5.47s	193.6025	0.0694	0.0487	0.8609
141	 5.42s	193.7721	0.0695	0.0487	0.8610
142	 5.45s	193.5000	0.0696	0.0488	0.8610
143	 5.45s	193.5246	0.0694	0.0487	0.8610
144	 5.46s	193.9675	0.0694	0.0488	0.8609
145	 5.48s	193.9890	0.0699	0.0492	0.8609
146	 5.44s	193.7892	0.0702	0.0509	0.8607
147	 5.43s	194.0785	0.0698	0.0500	0.8608
148	 5.43s	193.6531	0.0697	0.0490	0.8610
149	 5.44s	193.6371	0.0699	0.0494	0.8609
150	 5.42s	193.7358	0.0728	0.0516	0.8610
151	 5.43s	193.6080	0.0698	0.0491	0.8612
152	 5.45s	193.7734	0.0697	0.0488	0.8610
153	 5.45s	193.6551	0.0699	0.0494	0.8610
154	 5.44s	193.7910	0.0698	0.0494	0.8608
155	 5.46s	193.5230	0.0696	0.0488	0.8610
156	 5.46s	193.9440	0.0701	0.0491	0.8612
157	 5.46s	193.4382	0.0695	0.0491	0.8606
158	 5.47s	193.8066	0.0701	0.0493	0.8609
159	 5.44s	193.6546	0.0696	0.0489	0.8607
160	 5.45s	193.5225	0.0695	0.0488	0.8609
161	 5.41s	193.7682	0.0695	0.0487	0.8610
162	 5.45s	193.6777	0.0697	0.0491	0.8608
163	 5.45s	193.6463	0.0701	0.0493	0.8609
164	 5.47s	193.7530	0.0697	0.0488	0.8609
165	 5.46s	194.0374	0.0694	0.0487	0.8609
166	 5.46s	193.3797	0.0697	0.0490	0.8610
167	 5.45s	194.0381	0.0701	0.0499	0.8609
168	 5.45s	193.5681	0.0696	0.0493	0.8608
169	 5.47s	193.6893	0.0696	0.0489	0.8610
170	 5.44s	193.7857	0.0699	0.0491	0.8607
171	 5.41s	193.9738	0.0696	0.0490	0.8608
172	 5.46s	193.6084	0.0696	0.0488	0.8608
173	 5.46s	193.6562	0.0694	0.0487	0.8608
174	 5.45s	194.2405	0.0712	0.0504	0.8610
175	 5.46s	193.6401	0.0694	0.0488	0.8607
176	 5.45s	193.6796	0.0703	0.0505	0.8608
177	 5.47s	193.8792	0.0702	0.0494	0.8610
178	 5.45s	193.6564	0.0699	0.0497	0.8607
179	 5.45s	193.6041	0.0695	0.0488	0.8610
180	 5.47s	193.7296	0.0694	0.0488	0.8609
181	 5.43s	193.6971	0.0695	0.0489	0.8609
182	 5.44s	193.8795	0.0696	0.0491	0.8610
183	 5.41s	193.7199	0.0698	0.0490	0.8610
184	 5.42s	193.6723	0.0694	0.0488	0.8609
185	 5.44s	193.5621	0.0694	0.0487	0.8610
186	 5.42s	193.4574	0.0698	0.0493	0.8609
187	 5.43s	193.5882	0.0696	0.0488	0.8609
188	 5.42s	193.9365	0.0701	0.0495	0.8609
189	 5.43s	194.0304	0.0698	0.0494	0.8609
190	 5.42s	193.8384	0.0696	0.0491	0.8608
191	 5.44s	194.0008	0.0699	0.0489	0.8608
192	 5.46s	194.2455	0.0700	0.0497	0.8608
193	 5.45s	193.9994	0.0700	0.0493	0.8608
194	 5.45s	193.4184	0.0695	0.0487	0.8608
195	 5.46s	193.7822	0.0697	0.0491	0.8609
196	 5.45s	193.8308	0.0696	0.0490	0.8609
197	 5.45s	193.7841	0.0695	0.0489	0.8608
198	 5.45s	193.5615	0.0695	0.0488	0.8609
199	 5.45s	193.9667	0.0695	0.0488	0.8608
200	 5.42s	193.8200	0.0695	0.0489	0.8609
