epoch	time used	train_loss	valid rse	valid rae	valid corr
110	 5.18s	160.0980	0.0742	0.0493	0.8993
111	 5.16s	160.3750	0.0770	0.0517	0.8983
112	 5.22s	160.3148	0.0726	0.0475	0.8980
113	 5.17s	159.8550	0.0811	0.0518	0.8986
114	 5.15s	159.9115	0.0729	0.0481	0.8999
115	 5.16s	160.1546	0.0732	0.0484	0.8972
116	 5.17s	159.1152	0.0747	0.0490	0.8976
117	 5.20s	160.0714	0.0852	0.0534	0.8991
118	 5.16s	159.4955	0.0865	0.0535	0.8986
119	 5.20s	159.9557	0.0753	0.0492	0.8983
120	 5.18s	160.2310	0.0751	0.0492	0.8988
121	 5.15s	159.7981	0.0810	0.0508	0.8972
122	 5.16s	160.5645	0.0780	0.0498	0.8968
123	 5.19s	159.3330	0.0785	0.0505	0.8989
124	 5.19s	159.1906	0.0781	0.0501	0.8976
125	 5.22s	159.6567	0.0733	0.0478	0.8981
126	 5.18s	159.2778	0.0832	0.0515	0.8981
127	 5.16s	159.9881	0.0781	0.0498	0.8984
128	 5.16s	158.7228	0.0728	0.0488	0.8983
129	 5.18s	159.2025	0.0763	0.0506	0.8976
130	 5.17s	158.8654	0.0774	0.0495	0.8974
131	 5.17s	159.2725	0.0727	0.0481	0.8981
132	 5.17s	158.7959	0.0783	0.0496	0.8982
133	 5.14s	158.7562	0.0773	0.0488	0.8990
134	 5.17s	159.1104	0.0765	0.0501	0.8986
135	 5.16s	158.5462	0.0715	0.0478	0.8992
136	 5.16s	158.7784	0.0746	0.0481	0.8986
137	 5.16s	158.4778	0.0761	0.0486	0.8983
138	 5.18s	158.5257	0.0737	0.0483	0.8985
139	 5.15s	158.5797	0.0797	0.0509	0.8984
140	 5.14s	157.6962	0.0740	0.0482	0.8986
141	 5.13s	158.7355	0.0791	0.0518	0.8975
142	 5.16s	158.3062	0.0766	0.0498	0.8967
143	 5.17s	158.3635	0.0761	0.0497	0.8988
144	 5.18s	158.3236	0.0836	0.0523	0.8992
145	 5.16s	158.0996	0.0800	0.0495	0.8994
146	 5.16s	157.9458	0.0783	0.0523	0.8975
147	 5.18s	158.6151	0.0797	0.0511	0.8975
148	 5.16s	158.8621	0.0763	0.0494	0.8991
149	 5.17s	157.7167	0.0786	0.0512	0.8989
150	 5.17s	157.7885	0.0784	0.0507	0.8977
151	 5.14s	157.9505	0.0782	0.0513	0.8987
152	 5.14s	157.3984	0.0764	0.0496	0.8983
153	 5.16s	157.6233	0.0746	0.0487	0.8977
154	 5.15s	157.7274	0.0746	0.0499	0.8973
155	 5.16s	157.6644	0.0799	0.0519	0.8984
156	 5.15s	157.0975	0.0778	0.0512	0.8990
157	 5.17s	156.9433	0.0773	0.0495	0.8971
158	 5.15s	157.5439	0.0781	0.0496	0.8983
159	 5.16s	157.3831	0.0788	0.0517	0.8976
160	 5.18s	156.9096	0.0772	0.0497	0.8987
161	 5.14s	157.3353	0.0863	0.0544	0.8989
162	 5.17s	157.2881	0.0793	0.0511	0.8954
163	 5.20s	157.6740	0.0768	0.0493	0.8972
164	 5.15s	157.2664	0.0755	0.0493	0.8977
165	 5.15s	156.8175	0.0802	0.0504	0.8978
166	 5.19s	157.6725	0.0751	0.0499	0.8966
167	 5.16s	157.1274	0.0780	0.0496	0.8969
168	 5.16s	157.4876	0.0811	0.0520	0.8983
169	 5.16s	157.3602	0.0784	0.0508	0.8969
170	 5.19s	157.0559	0.0773	0.0505	0.8974
171	 5.14s	157.3912	0.0812	0.0503	0.8974
172	 5.17s	157.1212	0.0753	0.0513	0.8965
173	 5.15s	156.6564	0.0758	0.0493	0.8956
174	 5.16s	156.6953	0.0748	0.0492	0.8975
175	 5.16s	157.1000	0.0759	0.0497	0.8977
176	 5.17s	156.5955	0.0783	0.0492	0.8975
177	 5.17s	156.9746	0.0757	0.0499	0.8988
178	 5.12s	156.2319	0.0803	0.0509	0.8973
179	 5.17s	156.8237	0.0743	0.0476	0.8985
180	 5.14s	156.9630	0.0832	0.0518	0.8984
181	 5.15s	156.8260	0.0776	0.0491	0.8997
182	 5.19s	155.9070	0.0775	0.0504	0.8991
183	 5.16s	156.4185	0.0794	0.0516	0.8982
184	 5.13s	156.4364	0.0765	0.0496	0.8979
185	 5.16s	156.0149	0.0733	0.0479	0.8976
186	 5.16s	156.1619	0.0749	0.0492	0.8963
187	 5.16s	156.8775	0.0835	0.0514	0.8965
188	 5.18s	156.5540	0.0765	0.0502	0.8966
189	 5.19s	156.5971	0.0710	0.0473	0.8973
190	 5.15s	156.4220	0.0786	0.0507	0.8968
191	 5.14s	155.6148	0.0772	0.0501	0.8982
192	 5.15s	156.4450	0.0751	0.0491	0.8975
193	 5.15s	156.6053	0.0756	0.0488	0.8968
194	 5.19s	156.3503	0.0795	0.0516	0.8967
195	 5.20s	155.5265	0.0766	0.0491	0.8987
196	 5.16s	155.5156	0.0789	0.0497	0.8983
197	 5.13s	156.5111	0.0771	0.0498	0.8977
198	 5.14s	156.5471	0.0777	0.0506	0.8975
199	 5.15s	156.1858	0.0786	0.0503	0.8960
200	 5.16s	155.8822	0.0785	0.0511	0.8975
