epoch	time used	train_loss	valid rse	valid rae	valid corr
110	 3.50s	1.4795	0.4297	0.2625	0.9300
111	 3.48s	1.4846	0.4362	0.2661	0.9289
112	 3.47s	1.4820	0.4305	0.2641	0.9300
113	 3.48s	1.4771	0.4282	0.2594	0.9304
114	 3.51s	1.4866	0.4229	0.2619	0.9303
115	 3.48s	1.4776	0.4258	0.2601	0.9299
116	 3.50s	1.4782	0.4286	0.2602	0.9298
117	 3.47s	1.4736	0.4290	0.2628	0.9290
118	 3.49s	1.4753	0.4247	0.2599	0.9302
119	 3.48s	1.4661	0.4266	0.2599	0.9300
120	 3.50s	1.4729	0.4293	0.2612	0.9294
121	 3.47s	1.4698	0.4277	0.2604	0.9300
122	 3.50s	1.4629	0.4278	0.2621	0.9295
123	 3.48s	1.4615	0.4301	0.2590	0.9295
124	 3.50s	1.4616	0.4256	0.2579	0.9302
125	 3.45s	1.4641	0.4276	0.2569	0.9300
126	 3.48s	1.4615	0.4243	0.2593	0.9296
127	 3.47s	1.4747	0.4290	0.2611	0.9295
128	 3.47s	1.4620	0.4339	0.2615	0.9297
129	 3.49s	1.4638	0.4263	0.2593	0.9303
130	 3.48s	1.4712	0.4281	0.2606	0.9300
131	 3.44s	1.4652	0.4293	0.2624	0.9296
132	 3.48s	1.4615	0.4324	0.2656	0.9291
133	 3.48s	1.4628	0.4300	0.2599	0.9295
134	 3.49s	1.4705	0.4253	0.2586	0.9302
135	 3.49s	1.4620	0.4260	0.2609	0.9300
136	 3.48s	1.4619	0.4224	0.2641	0.9305
137	 3.50s	1.4734	0.4251	0.2575	0.9299
138	 3.47s	1.4524	0.4322	0.2626	0.9289
139	 3.48s	1.4605	0.4267	0.2587	0.9302
140	 3.49s	1.4581	0.4346	0.2674	0.9281
141	 3.48s	1.4665	0.4293	0.2612	0.9293
142	 3.47s	1.4571	0.4289	0.2611	0.9301
143	 3.49s	1.4566	0.4260	0.2591	0.9301
144	 3.47s	1.4565	0.4332	0.2640	0.9306
145	 3.48s	1.4558	0.4301	0.2612	0.9294
146	 3.45s	1.4591	0.4276	0.2601	0.9296
147	 3.47s	1.4523	0.4292	0.2647	0.9290
148	 3.49s	1.4644	0.4335	0.2681	0.9281
149	 3.48s	1.4562	0.4352	0.2656	0.9295
150	 3.48s	1.4550	0.4303	0.2619	0.9298
151	 3.46s	1.4548	0.4387	0.2682	0.9294
152	 3.48s	1.4543	0.4281	0.2608	0.9294
153	 3.47s	1.4591	0.4266	0.2606	0.9297
154	 3.49s	1.4497	0.4362	0.2690	0.9288
155	 3.48s	1.4597	0.4240	0.2585	0.9300
156	 3.50s	1.4452	0.4267	0.2598	0.9297
157	 3.46s	1.4545	0.4369	0.2670	0.9277
158	 3.48s	1.4516	0.4268	0.2588	0.9297
159	 3.47s	1.4488	0.4254	0.2610	0.9294
160	 3.47s	1.4442	0.4271	0.2655	0.9292
161	 3.46s	1.4481	0.4281	0.2608	0.9298
162	 3.49s	1.4504	0.4308	0.2637	0.9289
163	 3.47s	1.4591	0.4273	0.2598	0.9296
164	 3.52s	1.4471	0.4327	0.2629	0.9292
165	 3.47s	1.4374	0.4327	0.2630	0.9291
166	 3.48s	1.4467	0.4268	0.2596	0.9293
167	 3.48s	1.4374	0.4287	0.2610	0.9290
168	 3.47s	1.4377	0.4268	0.2589	0.9297
169	 3.48s	1.4348	0.4269	0.2599	0.9292
170	 3.46s	1.4424	0.4306	0.2628	0.9290
171	 3.48s	1.4418	0.4306	0.2647	0.9288
172	 3.46s	1.4491	0.4280	0.2613	0.9298
173	 3.47s	1.4319	0.4297	0.2610	0.9293
174	 3.46s	1.4427	0.4310	0.2603	0.9294
175	 3.46s	1.4378	0.4278	0.2595	0.9296
176	 3.44s	1.4430	0.4293	0.2610	0.9296
177	 3.50s	1.4358	0.4286	0.2654	0.9285
178	 3.46s	1.4451	0.4256	0.2585	0.9301
179	 3.47s	1.4497	0.4314	0.2630	0.9294
180	 3.47s	1.4455	0.4269	0.2617	0.9297
181	 3.46s	1.4410	0.4324	0.2638	0.9288
182	 3.46s	1.4342	0.4300	0.2647	0.9290
183	 3.48s	1.4368	0.4290	0.2622	0.9291
184	 3.48s	1.4408	0.4260	0.2601	0.9297
185	 3.47s	1.4349	0.4314	0.2624	0.9289
186	 3.47s	1.4363	0.4287	0.2611	0.9291
187	 3.46s	1.4494	0.4332	0.2644	0.9284
188	 3.47s	1.4382	0.4313	0.2614	0.9294
189	 3.45s	1.4451	0.4292	0.2732	0.9288
190	 3.48s	1.4335	0.4283	0.2607	0.9290
191	 3.46s	1.4301	0.4303	0.2619	0.9289
192	 3.48s	1.4322	0.4309	0.2639	0.9293
193	 3.47s	1.4369	0.4291	0.2599	0.9297
194	 3.49s	1.4378	0.4270	0.2601	0.9293
195	 3.45s	1.4322	0.4253	0.2577	0.9300
196	 3.47s	1.4310	0.4297	0.2635	0.9293
197	 3.47s	1.4346	0.4310	0.2608	0.9291
198	 3.47s	1.4351	0.4282	0.2609	0.9294
199	 3.47s	1.4335	0.4259	0.2607	0.9293
200	 3.45s	1.4219	0.4356	0.2652	0.9291
